user_id,item_id,behavior_type,user_geohash,user_item_category,time,item_geohash,item_item_category
12571684,3013399,1,,6513,2014-12-02 13,,
136616127,230987357,1,,13230,2014-12-06 20,,
102014015,266965063,1,,2334,2014-11-20 13,,2334
102014015,216391540,1,,5894,2014-12-05 21,,
102014015,158869349,1,,11279,2014-12-13 09,,
24033530,17714295,1,,4370,2014-12-07 22,,
4110672,391821427,1,94vcaf3,6672,2014-12-12 16,,6672
120609448,4563471,1,96katth,2380,2014-11-29 20,,
97553714,279641165,1,94maw5l,10431,2014-12-14 10,,10431
116931309,180861567,1,,1674,2014-12-16 16,,
65704391,50248354,1,,10049,2014-11-25 09,,
84009856,41856279,1,,11537,2014-12-03 18,,
53438473,68922513,1,,5027,2014-12-15 12,,
52577851,355307756,1,,5894,2014-11-25 23,,
52577851,290201200,1,,1863,2014-11-21 11,,
106090167,196464729,1,,5232,2014-12-15 16,,
6643814,292700933,1,95qh2cv,5204,2014-12-03 20,,
17152310,90879080,1,,6648,2014-11-18 21,,6648
106090167,169667178,1,,11279,2014-12-15 08,,
52577851,363537337,1,,1863,2014-11-24 17,,
135981623,340483264,3,,12753,2014-11-25 10,,
39780652,147436274,1,,4370,2014-11-21 09,,
55668630,48220823,1,,1121,2014-11-23 15,,
86616463,209262114,1,,7791,2014-11-29 08,,7791
31850208,79279051,1,,10431,2014-12-06 22,,10431
49787656,379931908,2,,13853,2014-12-12 10,,
68100671,28074193,1,,1215,2014-11-23 00,,
122183715,73386191,1,94dem5v,9517,2014-12-08 16,,
5091068,168653228,1,,5027,2014-11-30 22,,
71929773,207049802,1,,6795,2014-12-01 00,,
122990070,277119766,1,9rg20c1,2284,2014-12-07 18,,2284
65645933,44601002,1,9t4qqgw,11279,2014-11-27 08,,
100968525,211406948,1,,2513,2014-11-28 22,,
12906922,403978920,1,,5894,2014-12-17 08,,
71929773,272931898,1,,1427,2014-11-26 00,,
49068752,300853336,1,,1863,2014-12-10 09,,
83437514,237101576,1,,3673,2014-11-27 22,,
71929773,209368921,1,,1863,2014-12-05 09,,
65645933,193723742,1,,5027,2014-12-17 01,,
65645933,379433430,1,,5027,2014-12-17 01,,
98583943,38271247,1,95rorcf,1048,2014-11-30 23,,
60296951,305726381,1,,874,2014-12-05 21,,
105089571,95609973,1,ffaeloj,11279,2014-12-11 16,,
62571710,36840988,1,,9179,2014-11-21 09,,
109714912,38026398,1,962as62,5271,2014-12-09 22,,
121985878,394443304,1,947ugrb,12580,2014-12-18 21,,
131096833,43674495,1,,7344,2014-11-18 00,,
73196588,336399913,1,,10297,2014-12-03 01,,10297
142306250,123844675,1,,6291,2014-11-30 22,,
75251738,247262121,1,94jrlq1,3940,2014-12-10 20,,
112142417,327359174,1,,10567,2014-12-01 15,,
11726782,371266242,1,,3656,2014-12-02 01,,
76003936,364660857,1,,8270,2014-12-12 00,,8270
521437,135760370,1,,11834,2014-12-06 09,,
17374737,273717815,1,,7305,2014-11-19 04,,
81471953,51101890,1,946k5lg,9261,2014-12-10 23,,
32438624,140199523,1,,10501,2014-12-05 00,,10501
31503308,180737153,1,,10223,2014-12-13 23,,
31503308,7578099,1,,10392,2014-12-16 15,,
121000755,393019075,1,97lahh5,10894,2014-11-27 23,,
120377968,122136571,1,9556s4g,6228,2014-12-03 20,,
113445602,159351620,1,,3843,2014-12-12 20,,
69678635,188205904,1,,6717,2014-11-30 15,,
88930,366329582,1,94hknqa,13230,2014-11-23 16,,
25477392,390319352,1,ff3lmpb,13500,2014-12-08 12,,13500
25678919,397257279,1,99ulekg,8126,2014-11-24 23,,
138387712,32598220,1,96awabc,6512,2014-12-10 19,,
136649602,366558012,1,,2754,2014-12-04 17,,
17020394,402539702,1,,3064,2014-12-06 22,,3064
18597404,200691754,1,,5232,2014-12-02 13,,
119133751,379419035,1,94jfiig,9517,2014-12-09 19,,
25040950,330836935,1,9qtcuu6,1720,2014-12-07 08,,
11141921,379536776,1,,5751,2014-12-09 22,,
140990654,357157408,1,957u6wa,11279,2014-12-09 20,,
82649107,151001394,1,95o3wmr,3015,2014-12-10 20,,
43052420,285841979,1,9hq4lrj,4721,2014-12-03 18,,
19388858,75504738,1,97ecscn,4370,2014-12-03 16,,
36233277,55555799,1,94ek6dj,11643,2014-11-24 12,,
54725247,239770159,1,956mn7i,242,2014-11-27 21,,
8886191,219164927,1,9506v9p,6295,2014-12-09 10,,
8886191,343014561,1,9506v4c,874,2014-12-08 22,,
8886191,312787268,1,,2569,2014-11-20 00,,
8886191,240115753,1,,2569,2014-11-19 00,,
83262957,57841753,1,,10049,2014-12-05 07,,
83262957,85398613,1,,5399,2014-11-30 08,,
82061100,361678940,1,94jrmq4,11140,2014-12-09 21,,
83262957,268979167,1,97rc0wm,2825,2014-12-05 20,,
8886191,366066306,1,,10567,2014-11-19 00,,
8886191,183830778,1,,10567,2014-11-19 00,,
1137672,325054915,1,,14017,2014-12-05 19,,
36233277,400589261,1,94ek6ap,5894,2014-12-16 23,,
74067634,111648837,1,ohvtdwt,6945,2014-11-22 10,,
36233277,158273634,1,,10315,2014-11-23 00,,
69640457,348792861,1,,11279,2014-12-11 06,,
66737372,108745726,1,,11834,2014-12-18 21,,
56528086,349051058,1,96nr675,12304,2014-11-23 18,,12304
7234861,400193974,1,9rgqt2l,10121,2014-12-01 19,,
7234861,185857513,1,,1514,2014-11-26 12,,
140351939,92602267,1,99ujivv,10523,2014-12-11 21,,
81769563,127656850,2,,12569,2014-11-29 08,,
114664281,286620126,1,,6054,2014-12-17 11,,
140409125,83320586,1,94dscnv,733,2014-12-02 21,,
92243806,115115613,1,,5271,2014-11-23 01,,
31942750,220773246,1,,987,2014-11-23 15,,
54168401,185862937,1,,5027,2014-12-05 18,,
88815441,3543617,1,,8721,2014-12-05 00,,
16332862,292323023,1,,8877,2014-11-27 23,,
59705015,117941439,1,,9397,2014-11-19 23,,
68571967,86188120,1,mtjda02,5867,2014-12-10 17,,
123842164,145644513,2,9q0ltb9,5894,2014-12-05 20,,
96219418,284857529,1,,1838,2014-12-03 16,,
123842164,66376400,1,9q0ltgs,8877,2014-12-18 15,,
5950556,258537908,1,95wqg3a,1843,2014-12-12 23,,
101456770,291346914,1,,9053,2014-12-11 03,,
90194475,127199307,1,,12819,2014-12-10 18,,
65519398,196569952,1,,10894,2014-12-14 18,,
122421140,181823685,3,,5706,2014-11-26 20,,5706
15289217,360182293,1,94m5t7p,11158,2014-12-06 21,,
66232679,316996470,1,,6054,2014-12-09 23,,
129894791,372461407,1,,5653,2014-12-13 06,,
139435539,7580596,1,,6513,2014-12-17 15,,
139435539,114350756,1,,6513,2014-12-13 00,,
25535039,270062356,1,,13338,2014-11-18 00,,
73232978,64597243,1,,242,2014-12-10 14,,
75419895,363566877,1,95ubrn7,8537,2014-12-12 12,,
16788720,141258441,1,94olj6l,1863,2014-11-29 20,,
139435539,271421099,1,95qc193,11824,2014-12-12 15,,
92984080,392446889,1,,3673,2014-12-11 02,,
104775475,15033413,1,,7645,2014-12-03 15,,
42986678,20989652,1,,12488,2014-12-10 16,,
110205306,253893302,1,,4370,2014-12-10 19,,
110374516,109218575,1,,1863,2014-12-10 17,,
35758348,339943484,1,,9516,2014-11-22 17,,
115159934,221866450,1,97v0awa,13230,2014-12-09 12,,
135756066,169882801,2,,6513,2014-12-05 06,,
136487187,261139381,1,,10984,2014-12-12 10,,
103606020,177593379,1,96ndiuu,10392,2014-11-27 17,,
6345483,374063026,1,,1741,2014-11-27 00,,
6345483,336819367,1,,3252,2014-11-20 17,,
110007607,253941709,1,,1642,2014-12-13 19,,
89647768,171249766,1,95qtcjo,10223,2014-12-01 16,,
20543670,4889790,1,,5271,2014-12-11 13,,
89647768,195315400,1,95qt3ch,5571,2014-11-18 21,,
20543670,400380822,1,,10901,2014-11-25 18,,
112417191,364302122,1,99t3kc7,2901,2014-12-01 09,,
6345483,254017303,1,,10894,2014-11-18 23,,
15392376,400589901,1,,13230,2014-12-12 21,,
13099562,390254349,1,,9127,2014-11-30 10,,
20347929,343738555,1,95m4743,5399,2014-12-17 13,,
12940608,44724500,1,,13230,2014-11-25 14,,
28751106,58588180,1,9rf9imc,5894,2014-12-16 21,,
100644641,352715084,1,,3760,2014-12-06 20,,
54003632,324619796,1,,11279,2014-11-27 22,,
118525064,350004502,1,,8270,2014-12-07 09,,8270
35806116,242553307,1,,3000,2014-12-11 21,,3000
35806116,265359462,1,,8099,2014-12-13 21,,8099
80673818,167248842,1,,5271,2014-12-14 01,,
68150938,254084984,1,,3156,2014-12-11 12,,
102064914,121062605,1,,6828,2014-12-02 20,,
11361547,109545997,1,,14079,2014-12-10 17,,
82389748,7972578,1,,508,2014-12-10 23,,
68150938,31695172,1,,11279,2014-12-09 11,,
96865786,374949882,1,9rdmckb,6724,2014-11-18 19,,
75722191,12015359,1,,8095,2014-11-22 08,,
96865786,137632072,1,9rdmcer,12855,2014-12-13 10,,
99272840,82379853,1,,5993,2014-12-12 21,,5993
52548753,115401973,1,97uhg2q,9516,2014-11-21 12,,
88209434,243111377,1,,6349,2014-11-27 12,,
119681430,265784161,1,95bp675,13230,2014-12-15 10,,
9573620,281788131,1,95qcqa7,1863,2014-12-13 15,,
56278193,395922593,1,95hkad1,5395,2014-12-09 21,,
124221192,14124604,1,,3252,2014-12-06 12,,
4790160,99101682,1,95ri5g5,10223,2014-11-30 20,,
49848032,86336830,1,94nuuad,6513,2014-12-09 07,,
109613455,179571026,3,,1421,2014-11-20 13,,
140780237,388958929,1,,5027,2014-12-03 11,,
33770972,69052928,1,,5027,2014-12-07 23,,
74645093,202509199,1,,4264,2014-12-05 16,,
91979514,102368482,1,,9618,2014-11-29 19,,9618
35657002,386555147,1,,10894,2014-11-20 22,,
50196156,7442000,1,,9605,2014-12-14 15,,
140423268,241303617,3,,7622,2014-12-18 21,,
123952685,94889462,1,,9081,2014-12-12 18,,
20029510,110490458,1,,7322,2014-11-20 00,,
19911284,331517053,1,,3975,2014-11-22 16,,
131344898,160263905,3,,13041,2014-11-27 16,,
122818954,326775926,1,,6513,2014-11-24 21,,
122818954,14136232,1,,10662,2014-11-19 07,,10662
11197151,289582451,1,,4676,2014-12-15 18,,
137850156,38840661,1,,552,2014-12-01 22,,
75821100,144592675,1,9rfv7hj,3064,2014-12-07 14,,3064
137850156,43907469,1,,3381,2014-12-06 19,,
13745443,276739484,1,,5027,2014-12-11 19,,
11197151,379108933,1,,10392,2014-12-11 13,,
13745443,285392155,1,,5399,2014-12-05 23,,
81500257,253176208,1,,6054,2014-11-28 12,,
43586684,396992311,1,956mjl3,9363,2014-12-07 18,,
126665202,78052847,1,95ub5gu,9761,2014-12-16 19,,
48767456,178768863,1,,3015,2014-12-17 10,,
32695127,275976108,1,,5399,2014-12-04 19,,
119121582,337939168,1,,11552,2014-12-04 22,,
32695127,232509406,1,,3988,2014-12-15 21,,
29381952,236891430,3,,11552,2014-12-10 07,,
34553782,194982159,1,mti1hva,814,2014-12-02 16,,
73135493,278072603,1,95f63am,2291,2014-12-13 20,,
63339028,352483236,1,,12221,2014-12-04 21,,12221
78571658,78335540,1,,292,2014-12-02 14,,
79807237,196713825,1,,4721,2014-12-04 19,,
83802493,148809001,1,99ctig9,9752,2014-12-03 14,,
96504901,186194916,1,,13230,2014-11-27 16,,
85862488,364823596,1,,11824,2014-11-20 00,,
59511789,264315231,1,,5027,2014-11-21 12,,
97485804,197432669,1,,7590,2014-12-04 23,,
22340122,111422374,1,,5867,2014-11-19 19,,
16124295,386051778,1,,8291,2014-12-04 20,,
112499569,89248491,1,,4295,2014-12-03 19,,
78074373,314178061,1,,12658,2014-12-03 09,,
104016986,60921539,1,,8662,2014-11-24 21,,8662
2883429,307280964,1,,3472,2014-12-07 17,,
92822194,48862351,1,,5263,2014-11-18 20,,
133710160,258748651,1,,6000,2014-11-24 13,,
24625581,212263344,1,,10029,2014-12-10 13,,
22369795,368610216,1,9910s7b,4370,2014-12-09 21,,
91496013,365058362,1,,6513,2014-12-12 12,,
80945120,256887049,1,,5533,2014-12-17 21,,5533
74086991,334278302,1,,2825,2014-12-15 20,,
27326941,114565320,1,,10533,2014-12-15 17,,
83346211,209921381,1,,519,2014-12-07 20,,
56708793,320760909,1,,5232,2014-12-08 22,,
89825616,340229118,1,,8877,2014-11-25 17,,
74656762,114356346,1,94acprq,12488,2014-11-28 23,,
84566857,209715475,1,,6513,2014-12-10 11,,
79134636,165605713,1,,13230,2014-12-12 22,,
89210176,221736384,1,95st2mq,11406,2014-11-26 20,,11406
94329829,201868691,1,,1346,2014-12-16 22,,
108355591,298174661,1,,12919,2014-12-08 16,,12919
110954163,400417494,1,,5894,2014-12-11 18,,
16199254,39433151,1,,6058,2014-11-29 19,,
15461896,347659284,1,,13230,2014-12-09 16,,
137385958,288195473,1,,9516,2014-12-03 21,,
1857066,69230574,1,,1260,2014-12-09 05,,
2103285,358803441,1,9rf4ouo,6551,2014-11-23 15,,
19769406,385713810,1,9r5gbvj,7428,2014-12-14 12,,
110690572,364351339,1,,13230,2014-11-23 21,,
36542583,202106006,1,,11861,2014-12-02 17,,
55055762,137393295,1,94j6t5e,12996,2014-11-28 10,,12996
48470191,361162758,2,,5503,2014-11-22 08,,
37426111,125159798,1,,5271,2014-12-04 07,,
83735095,198273915,1,,6417,2014-11-27 10,,6417
23958465,257490996,1,,5232,2014-11-20 13,,
70380387,305510147,1,94kwiu7,10392,2014-12-10 20,,
76038007,299202250,1,94gn1sf,5894,2014-12-09 22,,
82448685,10716233,1,,5232,2014-11-22 13,,
82448685,141321027,1,955j212,5894,2014-11-29 23,,
42601828,74511799,1,95ucw3u,10085,2014-12-16 19,,10085
89249164,86091163,2,,5395,2014-11-21 23,,
49396813,41234736,1,,2825,2014-12-09 09,,
100870297,294889962,1,95699wb,3424,2014-12-05 09,,
77868658,165748517,1,,11335,2014-11-29 18,,
46793743,37512727,1,,6648,2014-12-04 05,,6648
62764948,252387538,1,,3783,2014-12-17 17,,
123450171,404374764,1,,4520,2014-11-18 18,,
123450171,99289719,1,,11330,2014-11-28 14,,
126077020,282152823,1,94lpsar,7876,2014-12-11 22,,7876
79112468,14017342,1,,9516,2014-11-26 16,,
77443046,241267582,1,,10431,2014-12-09 22,,10431
85100350,33262812,1,,3852,2014-12-02 15,,
124210329,44692132,1,94dosul,9517,2014-12-09 20,,
96581322,47792890,1,,12553,2014-12-01 18,,12553
108755598,43492971,1,,10659,2014-12-15 21,,
108755598,254806155,1,,8877,2014-11-23 21,,
126862652,220717347,1,,10894,2014-12-18 19,,
37554907,264686405,1,,9517,2014-12-03 08,,
43300693,80412467,1,,10661,2014-12-10 15,,
21696214,339629822,1,94p027d,10015,2014-12-05 08,,10015
43855246,232087742,1,,11551,2014-12-13 23,,
43855246,402756306,2,,4840,2014-12-17 22,,
129903163,91135851,1,,1564,2014-11-23 05,,
61457956,381413407,1,,12184,2014-11-22 11,,
75301293,265688564,2,,3381,2014-12-15 22,,
69459679,66284717,3,,13041,2014-11-27 23,,
113248155,232167191,1,,11552,2014-11-26 15,,
71941709,19367164,1,mtogldd,4190,2014-11-29 21,,
90707560,255547345,1,,8270,2014-11-29 15,,8270
130317446,246291833,1,,5027,2014-11-18 22,,
134580497,386643372,1,,3156,2014-12-05 10,,
139725346,18775502,1,99ac7h1,5273,2014-12-09 19,,5273
134580497,279252373,1,9hqnofa,12147,2014-12-14 08,,
99900937,324776040,1,95lgf0j,4153,2014-11-27 19,,
107323711,130149479,1,,5388,2014-11-24 19,,
139003263,54539999,1,,5027,2014-12-14 23,,
22153508,121550863,1,94bbl1o,5894,2014-11-21 20,,
22153508,307402575,1,94gwh3r,6513,2014-11-21 15,,
22153508,346975842,1,94bbl1m,1486,2014-12-06 17,,
127958351,99008293,1,,1838,2014-11-19 10,,
28106685,153103601,1,,5894,2014-11-25 14,,
34578527,275007297,1,,9720,2014-12-15 16,,
77524894,60482990,1,,11552,2014-12-08 21,,
20078969,344598591,1,,6936,2014-12-06 20,,
5315279,382239471,1,95gk743,5027,2014-12-10 19,,
34104714,44873558,1,99b4eju,3424,2014-12-04 20,,
3671315,131383713,1,,7266,2014-12-04 20,,
3671315,265820783,1,,114,2014-12-10 12,,
98392652,329738378,1,,6054,2014-11-29 10,,
114737900,10248053,1,,814,2014-12-15 19,,
34453652,71043526,1,95l2kmq,1863,2014-12-11 21,,
11680145,298386828,1,,5454,2014-11-30 20,,
51123305,36101379,1,,5689,2014-11-20 14,,
3141769,60001123,1,mtdmoqg,939,2014-12-11 16,,
52892259,262999775,3,,10983,2014-11-22 23,,
54258366,87569385,1,,3064,2014-11-30 12,,3064
88691490,48353726,1,,7831,2014-12-13 15,,
26123580,269968195,1,99chvga,4676,2014-11-25 21,,
74577535,221042723,1,,3656,2014-11-27 14,,
74577535,268908707,1,,9650,2014-12-05 21,,
20643274,372095534,1,,1863,2014-11-29 05,,
28129419,337978515,1,94l79ig,108,2014-11-25 20,,
103812524,58935223,1,,3628,2014-12-15 08,,
22393155,33254436,1,95q3aiq,2380,2014-12-10 22,,
22393155,115939893,1,95q3amo,4776,2014-12-06 21,,
109005178,384759596,3,955m3vr,11552,2014-12-08 21,,
115452492,145967400,1,970urhc,12294,2014-11-18 13,,
28373415,270928401,1,,492,2014-11-25 23,,
14669807,277186224,4,,12170,2014-12-12 05,,12170
29716977,157989027,1,,3673,2014-12-03 11,,
136506198,305020261,1,,8771,2014-12-02 10,,
2196875,273838534,1,,2883,2014-11-24 01,,
28204658,284732133,1,9rgt055,1838,2014-12-17 21,,
65143114,317686883,2,,5653,2014-11-29 10,,
59248477,235932883,1,96kaj93,12388,2014-11-28 14,,
4364079,312307291,1,,5399,2014-12-17 21,,
87658501,216773536,1,,2825,2014-12-17 22,,
87658501,217587713,1,,6513,2014-12-14 09,,
45433328,166754832,1,,4370,2014-12-04 18,,
57041703,52205235,1,94h0o5o,13590,2014-11-29 13,,
9480832,56015086,1,94hlwuw,4560,2014-12-11 12,,
59781337,260530939,1,,9153,2014-11-28 21,,
59781337,397457675,1,,1392,2014-12-13 21,,
60815533,131849144,1,99cttvw,7250,2014-12-14 12,,
8909639,209657535,1,95qohn1,874,2014-12-02 22,,
86273519,70068005,1,,1083,2014-12-13 09,,
119053698,372259285,1,,2284,2014-12-11 02,,2284
90251602,319671115,1,,9517,2014-12-03 17,,
12428085,6253153,1,,9516,2014-12-12 01,,
99529968,117027092,1,94a09g9,9516,2014-12-10 20,,
125482009,279347311,1,,13230,2014-12-14 07,,
106863941,248676500,1,,5503,2014-12-14 01,,
16623516,182711013,1,9552lwh,6209,2014-12-15 12,,
106863941,388260581,1,95a5ak4,10392,2014-12-09 19,,
135288694,100265314,1,95f6n23,3695,2014-12-08 09,,
34413445,397964157,1,,446,2014-11-28 13,,
122304524,254699377,1,,4778,2014-12-11 23,,4778
122304524,388933229,1,,3960,2014-12-11 20,,3960
130041655,380181,1,,4605,2014-12-15 12,,
130041655,349134722,1,,5232,2014-11-25 20,,
4361577,276724325,1,95b031e,6977,2014-11-30 14,,
40814715,144362574,1,,9247,2014-12-04 21,,
128671783,109628726,1,,11279,2014-12-05 20,,
142376113,233099581,1,,11172,2014-12-08 16,,
15187673,215761610,1,,8291,2014-11-25 16,,
63830172,30195307,1,,1005,2014-12-02 22,,
83108816,394916124,1,,2396,2014-11-25 00,,
79787742,394677903,1,,108,2014-12-11 12,,
78068981,197506572,1,95q70p1,508,2014-12-17 23,,
90035027,189048525,1,,5894,2014-11-18 22,,
90035027,364447684,1,,9261,2014-11-18 23,,
2952532,214316346,1,94733sh,436,2014-12-16 20,,
103090935,187172531,1,,1742,2014-11-25 08,,
56462249,10428572,1,,2825,2014-11-30 11,,
108049747,131522290,1,951h0ns,5077,2014-12-12 20,,5077
4579794,60939476,1,99ctidb,1121,2014-11-25 16,,
91950454,164858056,1,954ja4n,2298,2014-12-06 20,,
119680979,263643702,1,,10501,2014-12-13 19,,10501
115867129,403483212,1,,3628,2014-12-09 07,,
56462249,66350363,1,,1863,2014-12-08 22,,
121680466,112508980,1,,7606,2014-11-20 20,,
121680466,235105982,1,,10044,2014-12-05 01,,
121680466,43503363,1,,10044,2014-11-28 00,,
51492142,14750488,4,95wudfk,6977,2014-11-19 15,,
59951693,11289,3,,4640,2014-11-26 03,,
30692164,323711408,1,95uggls,4213,2014-12-06 23,,
30692164,18251290,1,95uggka,8864,2014-12-18 22,,
21386838,304798802,1,,3647,2014-12-16 00,,
67819789,188804677,1,,10283,2014-11-30 17,,
33682194,274263908,1,,618,2014-12-03 06,,
73918597,353197328,3,9rdmub3,3275,2014-11-27 21,,
68302542,299900907,1,,12973,2014-12-02 00,,
81964332,285375507,1,,5399,2014-12-06 23,,
14157293,115974792,1,,5271,2014-11-20 14,,
24219008,226025650,1,,5027,2014-11-22 13,,
828731,256401451,1,956773a,5395,2014-11-30 21,,
98179152,222186128,1,,2040,2014-12-16 20,,
134496896,5509107,1,,1843,2014-11-22 07,,
122679643,376007103,1,,8099,2014-12-14 17,,8099
123188632,285324311,1,,2825,2014-12-03 10,,
122430841,309720464,1,9936iuw,3275,2014-11-30 08,,
17216075,304825268,1,,9247,2014-11-23 14,,
83813302,160336013,1,95ov3bo,10392,2014-12-11 16,,
7538685,394506940,1,,3798,2014-11-20 17,,
81503200,327501989,1,,9807,2014-11-21 10,,
132966536,199318994,1,,12221,2014-12-05 21,,12221
133664832,289785022,4,,10507,2014-11-30 21,,
6375695,117820021,1,9qv9eig,3064,2014-12-10 20,,3064
94514932,393813042,1,,6054,2014-11-26 15,,
23248133,128238226,1,,1116,2014-11-30 15,,
131035236,284716361,1,,3087,2014-11-29 21,,
94514932,169852006,1,,6513,2014-11-27 08,,
83813302,186979944,1,,5399,2014-12-09 21,,
17552766,248996421,1,,8373,2014-12-12 19,,
6303684,56096022,1,,6000,2014-11-27 00,,
61459598,83098075,1,,6424,2014-11-29 00,,
61459598,285481278,1,97v02go,446,2014-12-01 11,,
17552766,202920023,1,,11834,2014-11-23 22,,
99781075,25133204,1,,6648,2014-11-18 18,,6648
107621692,50366211,4,,3613,2014-12-05 21,,
119115304,370974058,1,,10609,2014-12-03 11,,
109059873,401690869,1,95fhvea,13300,2014-12-12 18,,
100192152,103023308,1,94b3ewf,1723,2014-11-29 12,,
33448326,178978125,1,,3431,2014-11-26 22,,
119115304,257423703,1,,7401,2014-12-14 10,,7401
119115304,151958885,1,,7791,2014-12-14 10,,7791
57518362,121695956,1,946k4nt,1083,2014-12-01 11,,
98750356,148765308,1,,7033,2014-12-12 06,,7033
46485348,286757267,1,99csaoq,9516,2014-12-17 12,,
57299030,84056122,1,,2993,2014-12-12 09,,
31446692,173142310,1,,7103,2014-12-07 03,,
142168798,233188894,1,,13332,2014-12-12 19,,
142168798,363282370,1,,9100,2014-11-28 07,,
59131217,184914885,1,,2825,2014-11-25 17,,
64431010,18442862,2,,155,2014-11-21 01,,
29776188,56489946,1,9h5s7pn,8291,2014-12-09 08,,
35644209,370763909,1,9422to0,12195,2014-11-18 20,,
54922233,177632536,1,95lk6dn,6648,2014-12-08 23,,6648
15511710,177365630,4,9623vp1,4370,2014-11-18 08,,
9528671,326948368,1,953p5l0,11385,2014-11-18 09,,
30025100,239343724,1,,9610,2014-12-12 20,,9610
90433252,336659747,1,956m2ee,3156,2014-12-06 09,,
94616722,6849655,1,,11824,2014-12-07 23,,
142120051,36455795,1,9q92dn2,13398,2014-11-25 22,,
31700289,326676488,1,,12230,2014-12-15 04,,
3240412,263458636,1,,10072,2014-11-21 15,,
11561834,200860067,2,,8639,2014-12-03 23,,
125070791,292656325,1,,10193,2014-11-20 22,,
119783832,41278798,1,,3321,2014-11-23 15,,3321
127385366,181966632,1,,6000,2014-11-25 17,,
22981352,362796325,1,,13230,2014-11-27 19,,
135187545,302690,1,99s63aa,1863,2014-11-19 10,,
23740258,94556344,1,,3628,2014-12-15 00,,
138977388,100420420,1,,6648,2014-12-16 22,,6648
53788912,157987780,1,,13230,2014-11-25 15,,
138977388,257301598,1,,5749,2014-11-25 18,,
4137745,292024989,1,,10894,2014-11-29 13,,
101560598,202419208,1,,8869,2014-11-21 08,,
69447934,78570651,1,95bp3p5,3099,2014-12-17 13,,
48420009,149132625,1,95vqnwa,8860,2014-12-12 16,,
114726208,96685163,1,95u7e60,8095,2014-12-15 22,,
29601369,133445991,1,,11295,2014-12-10 17,,
46468716,348650049,1,,1877,2014-11-22 16,,
76520076,125611488,1,,11917,2014-12-12 15,,
77945945,345756042,1,,5027,2014-12-12 10,,
67155648,122513296,1,ffe1g4g,6513,2014-11-29 14,,
43472060,133062570,1,,5689,2014-12-04 08,,
70978759,92458988,1,,3064,2014-11-24 13,,3064
64828869,78467385,1,,2953,2014-11-28 22,,
9996155,375909507,1,,12147,2014-11-28 21,,
88290400,220282360,1,,9061,2014-12-07 17,,
88290400,187404647,1,,11278,2014-12-18 14,,11278
98440358,76564488,1,,10708,2014-12-11 13,,
98440358,334367615,1,,12488,2014-11-27 20,,
48793683,41150281,1,,10037,2014-12-04 18,,
131573117,164424661,1,,3544,2014-12-17 10,,
48897519,169313425,1,96nh6dp,9327,2014-12-16 11,,
131573117,255630083,1,,13230,2014-11-30 20,,
35829490,80342972,1,,552,2014-11-26 18,,
55605483,156111136,1,,9397,2014-12-05 22,,
95118455,336600230,1,,2825,2014-12-10 11,,
2527320,156970199,1,,9933,2014-11-25 19,,9933
51455170,262955939,1,,11376,2014-11-21 08,,11376
30933630,334638075,1,,56,2014-12-02 14,,56
16807373,255820525,1,,8650,2014-12-12 08,,
9384380,85730812,1,,1518,2014-12-10 12,,
30282407,270060994,1,,6431,2014-12-15 13,,
26460336,222881749,1,99ct771,1863,2014-12-16 20,,
73071844,279922896,1,,1083,2014-12-08 16,,
125253109,165661594,1,,2825,2014-11-22 15,,
35272739,188830914,1,,13230,2014-11-27 09,,
39039752,226490605,1,,3673,2014-11-20 07,,
57787294,251220337,1,,8480,2014-11-18 06,,
113537369,235442586,1,,7606,2014-12-08 21,,
67524897,33460721,1,956mo7v,6000,2014-12-14 10,,
53640860,284666691,1,,12488,2014-11-24 19,,
61342536,220135652,1,99dmeiv,2825,2014-12-01 16,,
62875614,158612955,1,,5027,2014-12-06 05,,
115628589,223239505,1,,3656,2014-11-18 11,,
74752035,340726568,1,95kbfm2,10392,2014-12-16 13,,
34305614,308943176,1,,13035,2014-12-07 05,,
73491319,153821192,1,,5653,2014-12-15 22,,
124992372,48529461,1,,740,2014-11-20 10,,
81182608,64635716,1,95lhll1,1863,2014-11-26 21,,
56373208,207287967,1,,6974,2014-11-24 11,,
87475354,301996028,1,,6513,2014-12-08 19,,
88079688,189130043,1,9rg2q1o,5027,2014-12-11 20,,
45865960,244176422,2,,814,2014-12-02 20,,
89831149,192929494,1,,13326,2014-11-19 17,,
136952642,61057257,1,,3064,2014-12-08 10,,3064
9451374,7828577,1,9rnew90,552,2014-12-14 14,,
93389385,325452799,1,,5894,2014-12-14 00,,
107223716,207276761,1,952qe2n,1838,2014-12-06 11,,
26430580,84901985,1,,13500,2014-12-06 00,,13500
75845612,14872228,1,,4333,2014-11-25 09,,
82838416,321377884,1,,6513,2014-12-11 11,,
82838416,277541869,1,9qp9ib5,12137,2014-12-12 14,,
97327115,150878804,1,,13230,2014-12-18 00,,
116878499,36918297,1,,5027,2014-11-29 20,,
99346682,148692727,1,,6054,2014-12-18 15,,
99346682,399518404,1,,3156,2014-11-24 06,,
111823061,355564589,1,9rdf1l5,1863,2014-12-08 22,,
119945707,253730215,1,,1121,2014-11-27 21,,
10640408,59156264,1,,10894,2014-12-06 06,,
96183219,281893036,1,,3472,2014-12-12 12,,
8350359,223022063,1,,10049,2014-12-02 11,,
9774692,172289120,1,,5395,2014-12-02 20,,
